id,hhb,hbo2,ca,na
11923,7.930100000000001,4.2234,9.801400000000001,3.1803999999999983
11924,8.393799999999999,4.059799999999999,9.621599999999995,3.2123999999999997
11925,8.486200000000002,4.049800000000001,9.435400000000001,3.0907999999999993
11926,6.029299999999998,3.831900000000001,9.363200000000003,3.0704999999999996
11927,10.579399999999998,4.104,9.083400000000001,3.356699999999999
11928,9.6422,4.2357000000000005,9.166600000000004,3.4025
11929,10.466500000000002,4.312500000000001,9.349799999999998,3.7529000000000003
11930,9.710499999999996,4.0571,9.265799999999999,3.9355000000000007
11931,7.029400000000002,4.105899999999999,9.7119,3.121100000000001
11932,8.433500000000002,3.958199999999999,10.465300000000004,2.7404000000000015
11933,9.5104,4.2501,9.952099999999996,2.8738999999999986
11934,5.241100000000001,3.772,7.507500000000004,3.4572000000000003
11935,7.372300000000004,3.993900000000001,8.725199999999997,3.5088
11936,8.094100000000003,3.8342999999999994,7.704799999999999,3.458000000000001
11937,8.3157,4.174499999999999,9.577,3.2992000000000004
11938,6.799299999999997,3.793699999999999,8.4498,2.222700000000001
11939,8.0556,4.074300000000001,8.546800000000003,3.0622000000000016
11940,7.452900000000004,3.9443999999999995,8.328200000000004,3.187599999999998
11941,9.091399999999997,4.067200000000001,8.078199999999999,3.0764999999999985
11942,9.214300000000001,3.9876,9.294300000000003,2.9372000000000003
11943,8.286,4.2261,9.0156,2.9973
11944,8.64,4.263499999999999,8.539499999999999,2.8544999999999994
11945,9.023500000000002,3.8853999999999997,8.7426,3.0119
11946,6.736499999999999,3.896599999999999,8.630799999999999,2.4560999999999997
11947,10.2727,4.507599999999999,10.6755,3.009199999999999
11948,7.064000000000001,3.828100000000001,8.374900000000002,2.6305
11949,6.353199999999999,3.822000000000001,9.900099999999998,2.1273
11950,5.479000000000001,4.088,8.815299999999997,3.2333000000000003
11951,7.142,3.7683000000000004,8.598400000000003,2.8969999999999994
11952,8.562900000000003,3.942999999999998,10.1468,3.334000000000001
11953,7.7806,3.815299999999998,8.301000000000002,3.1611999999999996
11954,6.233400000000002,3.8811,9.898599999999995,2.9032
11955,7.415699999999998,4.013699999999999,9.429700000000002,3.3986999999999994
11956,7.6525,3.7636999999999996,8.0989,2.6598
11957,2.9322,3.2591999999999994,8.2454,2.9030999999999985
11958,4.795200000000001,4.042999999999999,8.035699999999997,2.870099999999998
11959,8.4198,4.3374999999999995,8.525300000000001,3.6642999999999994
11960,6.955800000000002,3.5688999999999997,8.248499999999995,3.163100000000002
11961,10.205500000000002,4.4422,10.7377,3.2113000000000005
11962,5.492499999999999,3.8194999999999997,6.385699999999999,3.2845
11963,8.343200000000003,4.065300000000001,9.773800000000001,3.0492999999999997
11964,7.951800000000003,4.07,9.319500000000003,3.3741
11965,6.814700000000001,3.7876999999999987,8.412899999999997,2.4655
11966,7.5680000000000005,4.240900000000002,9.657099999999998,2.696099999999999
11967,8.895999999999997,4.076099999999999,9.099699999999995,3.2300999999999993
11968,8.588400000000004,4.024400000000001,9.050900000000002,3.0356999999999994
11969,7.771400000000001,4.089699999999999,9.0548,2.9217
11970,8.820699999999997,3.972199999999999,8.585,3.241300000000001
11971,8.667100000000001,4.048399999999999,8.0073,3.107299999999999
11972,10.897800000000002,4.507300000000001,10.790899999999997,3.572700000000001
11973,9.4246,4.2494999999999985,9.068100000000001,4.1011000000000015
11974,9.248900000000003,4.227500000000001,8.470900000000002,2.712799999999999
11975,7.360100000000002,3.551700000000001,8.120000000000003,3.3450000000000015
11976,7.7103,4.010900000000003,9.486200000000004,2.9073000000000007
11977,8.538199999999998,4.0379000000000005,10.758500000000003,3.046
11978,7.2342,3.8203000000000014,8.869000000000002,2.9311000000000003
11979,9.25,4.089399999999999,8.568300000000004,3.4544999999999986
11980,3.951700000000001,3.9641,8.5369,3.4010000000000002
11981,7.904400000000002,3.928,9.251999999999999,3.2333000000000003
11982,7.296700000000002,4.0618,9.253899999999998,2.2985999999999995
11983,9.052,4.304599999999999,9.818200000000001,2.9052
11984,3.8954000000000018,3.821699999999998,8.179799999999995,3.1819000000000015
11985,3.9484,3.7971999999999992,7.9383000000000035,3.2274999999999983
11986,7.567000000000004,3.814900000000001,8.6285,3.2190999999999996
11987,4.911400000000001,3.8666999999999985,7.742599999999995,2.5974999999999993
11988,10.719799999999998,4.2586,10.583600000000004,3.725800000000002
11989,8.4916,3.9048,8.754000000000001,3.498499999999999
11990,10.955499999999999,4.663200000000001,10.192799999999997,3.4562000000000013
11991,6.303500000000002,3.8874,7.722400000000001,3.2969
11992,8.8433,4.177499999999999,9.053899999999997,3.0930999999999993
11993,3.809199999999999,3.7521999999999998,9.082799999999997,2.4978
11994,6.089799999999998,3.8501,9.795399999999999,3.2267999999999994
11995,6.098900000000001,3.9847999999999995,8.580099999999998,2.9458
11996,5.5278,3.587699999999998,7.795000000000004,3.1736999999999993
11997,7.804399999999998,4.353000000000001,7.935399999999996,2.6123999999999996
11998,8.7853,3.9844000000000013,8.782500000000004,3.134000000000001
11999,9.054400000000003,4.412099999999999,9.2614,2.9951
12000,8.167600000000002,4.066800000000001,9.6784,2.6389000000000014
12001,11.2711,4.305999999999998,8.9816,2.8930999999999996
12002,4.917700000000002,3.7674999999999996,8.7527,3.1694
12003,8.8017,4.122300000000002,9.518600000000001,4.1604
12004,8.909199999999997,3.9124000000000008,8.6696,3.655199999999999
12005,6.450500000000001,3.855499999999999,7.614,3.2436999999999996
12006,9.3019,4.478900000000001,9.984599999999999,3.8100999999999994
12007,8.516300000000003,4.0592,9.132200000000003,3.062400000000001
12008,11.263499999999997,4.1904,8.935700000000002,3.0243000000000007
12009,11.138600000000006,4.2622,11.143999999999995,3.3949999999999982
12010,7.382100000000001,4.205499999999999,9.6268,3.1372000000000004
12011,10.0991,4.176800000000003,8.706099999999998,3.1734999999999998
12012,10.319599999999998,4.127000000000001,10.255100000000006,3.217299999999999
12013,7.384699999999998,3.726900000000001,9.294699999999997,3.3127000000000004
12014,8.354800000000003,4.196100000000001,10.268800000000008,3.3615999999999997
12015,7.394100000000002,3.9835000000000007,9.8857,2.690400000000001
12016,9.145799999999998,4.4345,9.761600000000005,3.053500000000001
12017,8.261599999999994,4.012599999999999,7.176399999999998,3.342199999999998
12018,10.082899999999999,4.047699999999999,9.297299999999996,3.2428
12019,7.226799999999997,3.8421999999999996,8.720200000000004,3.2740999999999985
12020,7.3314999999999975,4.017499999999999,9.462200000000003,3.5611000000000006
12021,8.161,4.156099999999999,7.8817,3.2458999999999993
12022,10.007299999999997,4.547399999999999,10.1837,3.3321999999999985
12023,10.948100000000004,4.609900000000002,11.1053,3.3709
12024,8.322300000000006,3.673600000000003,8.7175,3.453799999999999
12025,7.763900000000002,3.6935999999999978,7.8828999999999985,2.9356
12026,8.849400000000003,3.9369,9.003899999999996,3.3082
12027,7.410299999999998,3.912099999999999,8.446400000000004,3.630000000000001
12028,8.566200000000002,4.197999999999999,9.725299999999997,3.1253999999999995
12029,7.757600000000001,3.9388999999999976,8.517900000000001,3.0066
12030,9.179999999999998,4.3886,9.776300000000008,3.1738999999999993
12031,8.8722,4.107000000000002,9.112599999999997,3.3173000000000017
12032,5.4225,3.9523999999999995,8.091999999999999,1.5133999999999994
12033,6.668999999999996,4.134599999999999,9.853099999999998,3.330199999999999
12034,9.497000000000002,4.368399999999999,8.807699999999999,2.684699999999999
12035,8.043400000000002,4.052000000000001,8.953600000000005,2.3754000000000004
12036,8.503799999999998,4.317799999999999,9.555900000000001,2.8135999999999983
12037,9.445700000000002,4.196200000000002,10.077899999999994,2.2843
12038,11.022300000000005,4.424200000000002,10.1468,3.6633000000000004
12039,5.7452000000000005,4.012800000000001,8.3345,2.7204
12040,9.220499999999994,3.9694,8.740900000000002,3.1927999999999996
12041,6.539599999999999,4.0405,9.6214,2.582900000000001
12042,8.505800000000004,3.9638999999999975,7.9957,3.2182000000000004
12043,10.945099999999998,4.290500000000002,9.572200000000004,3.591499999999999
12044,5.063700000000001,4.121000000000002,9.098400000000003,2.3987000000000007
12045,6.9764,3.7914000000000003,8.219199999999997,1.9462999999999997
12046,7.928600000000004,4.198900000000001,8.836599999999999,2.7732999999999994
12047,10.208,4.238699999999998,9.241600000000004,3.279200000000001
12048,5.872899999999999,3.853999999999999,8.750700000000002,2.6005999999999996
12049,8.751800000000001,4.046600000000001,9.604299999999999,3.180900000000002
12050,10.152800000000003,4.437900000000001,10.383899999999999,3.5756
12051,8.987300000000005,3.7832999999999983,9.7972,3.0682
12052,8.016900000000003,3.9795999999999996,10.603700000000002,3.369099999999999
12053,8.7061,4.151600000000004,8.826800000000004,2.8503000000000003
12054,11.693999999999999,4.537300000000001,10.5195,3.556300000000001
12055,7.382099999999997,3.8612999999999995,9.040600000000001,2.785
12056,6.396800000000002,3.8015999999999996,9.135800000000001,3.293100000000001
12057,8.703299999999997,3.8309,8.942500000000003,3.395100000000002
12058,7.112999999999999,3.4648000000000008,10.0623,3.133700000000001
12059,8.425500000000001,4.036600000000001,8.880399999999998,3.088900000000001
12060,8.530399999999998,4.233000000000001,9.640600000000001,2.7135000000000007
12061,6.9538,3.935099999999999,8.735800000000003,2.6481
12062,9.561199999999996,4.1197,10.308499999999997,2.8216
12063,11.448799999999997,4.9437000000000015,10.773200000000001,3.787699999999999
12064,11.652699999999998,4.799999999999999,9.534899999999997,3.5622000000000007
12065,8.045899999999998,4.1775,9.536700000000002,2.995800000000001
12066,8.002200000000004,4.135000000000002,9.667499999999999,3.0645000000000007
12067,5.8828999999999985,4.124199999999999,7.336699999999999,3.0347999999999997
12068,5.756799999999999,3.805199999999997,8.984800000000003,3.002100000000001
12069,8.752300000000002,4.1192,9.1713,2.7853
12070,6.9958,4.0367,9.279700000000005,2.4871999999999996
12071,9.432000000000002,4.377199999999999,9.880700000000001,3.9403000000000032
12072,8.526300000000003,4.3256,9.433300000000001,3.012500000000001
12073,8.5337,3.6538999999999993,10.764099999999996,3.046800000000001
12074,3.9347999999999996,3.6434000000000015,7.381000000000003,3.0386000000000006
12075,8.034099999999999,3.784400000000001,7.5024000000000015,2.9947
12076,8.486500000000003,4.160100000000001,9.290099999999997,3.6851000000000003
12077,11.719700000000005,4.4117999999999995,10.708999999999998,3.7539000000000002
12078,8.608300000000002,4.0778,8.955599999999999,2.9187000000000007
12079,7.332300000000001,4.159499999999998,9.1713,2.2763999999999998
12080,8.939600000000002,4.205499999999999,10.168000000000001,2.845
12081,8.0983,4.099,8.795099999999998,3.9458
12082,8.367199999999999,4.4397,8.5258,3.157499999999999
12083,9.445100000000004,4.1850000000000005,9.683,3.562599999999999
12084,7.1847,3.9204999999999983,8.1649,2.8444
12085,2.849599999999998,3.619099999999999,9.906700000000003,2.6209999999999987
12086,8.401899999999998,4.124799999999999,9.124400000000001,3.1006
12087,4.8058,3.6519,8.021400000000002,3.781599999999999
12088,8.8031,3.8982999999999994,7.952799999999999,3.0874999999999995
12089,5.682400000000002,3.7908,7.245,2.6510000000000007
12090,9.7294,4.432699999999998,8.1242,3.5140000000000002
12091,7.411799999999999,3.8321000000000014,9.3239,3.302400000000002
12092,8.655399999999997,3.9734000000000016,9.587199999999998,2.8571000000000013
12093,8.7672,4.1049,9.813599999999997,3.7957000000000005
12094,7.996599999999997,4.013900000000001,10.056799999999999,3.057100000000001
12095,9.767499999999997,4.408700000000001,9.8067,3.2724000000000006
12096,9.548300000000001,4.122800000000001,9.927400000000004,3.4529999999999985
12097,7.928799999999999,4.0536,8.7643,3.303900000000001
12098,7.013100000000001,3.561599999999999,7.756599999999992,3.4685999999999995
12099,6.493200000000002,3.6120999999999994,8.949800000000002,2.8301999999999996
12100,9.203400000000002,4.0440999999999985,8.4477,2.737999999999999
12101,3.3112,3.7109000000000014,7.611500000000001,3.262900000000002
12102,6.3099,3.8073000000000023,9.1033,2.6220999999999997
12103,8.231799999999998,4.189400000000001,10.296900000000003,2.433
12104,11.6942,4.150500000000001,10.811899999999994,3.4847999999999995
12105,7.719899999999996,4.1362,9.237299999999998,2.973299999999999
12106,7.725199999999997,4.0081,8.6897,3.309400000000001
12107,7.4228,3.865899999999999,8.2052,3.219900000000001
12108,7.844300000000005,3.8117999999999994,8.398199999999997,3.585400000000001
12109,9.037600000000005,4.294700000000001,10.133099999999999,3.2369
12110,6.035499999999998,3.8755000000000006,9.376,3.2275999999999994
12111,8.481799999999998,4.0273,9.091100000000008,3.2925
12112,7.374300000000001,3.5377000000000014,8.3383,2.9383000000000004
12113,6.900899999999999,3.6121000000000016,8.291500000000006,2.9143999999999988
12114,5.1829,3.6474999999999973,8.890899999999997,2.6715999999999998
12115,10.430499999999997,4.433300000000001,10.184100000000003,3.770700000000003
12116,8.233200000000002,4.2827,9.3059,3.2947
12117,8.588099999999997,4.166699999999998,10.098299999999997,3.016599999999999
12118,7.771299999999999,4.2187,10.482900000000003,2.4788
12119,3.103599999999999,3.6141,10.770199999999999,2.2856000000000014
12120,8.675499999999998,4.1876999999999995,8.808300000000001,3.216600000000001
12121,7.522399999999999,3.9035000000000006,9.0982,3.160299999999999
12122,8.327899999999998,3.9446000000000003,8.8423,2.975299999999999
12123,10.558300000000001,4.4838,10.55,2.7531
12124,10.600599999999996,3.9457999999999998,8.4809,2.8064000000000004
12125,9.861600000000001,4.372500000000002,10.020700000000001,3.3249
12126,7.775000000000003,4.063899999999999,8.426500000000003,2.9989
12127,5.044699999999997,3.6676000000000006,7.295100000000002,2.9575
12128,9.6587,3.9707,9.784099999999999,2.617400000000001
12129,9.071700000000002,4.212700000000001,9.943900000000003,3.0124
12130,7.487500000000003,3.9847999999999995,8.619900000000003,3.267399999999999
12131,8.613100000000003,3.9386000000000005,8.964399999999998,2.8436999999999997
12132,7.8870999999999984,4.024799999999998,10.200600000000001,2.954800000000002
12133,6.159899999999999,4.0435,9.037100000000004,3.1508999999999996
12134,8.431500000000002,4.0461,9.277000000000001,3.5658000000000003
12135,6.098900000000003,3.7308000000000003,6.654000000000002,2.7605
12136,5.699399999999998,3.9089,9.168200000000004,2.1296
12137,6.1099,3.6705,7.980799999999997,2.2972
12138,9.250499999999999,4.2332,9.4108,3.2586
12139,8.581500000000004,4.306300000000001,9.5861,3.3103
12140,9.234200000000001,4.183399999999999,10.105999999999998,2.926
12141,6.969000000000003,3.6527000000000003,8.0675,2.7828999999999984
12142,8.130500000000003,4.1897,9.7843,3.4085000000000014
12143,5.429799999999997,3.754599999999998,8.2216,3.2562
12144,12.717,4.468500000000002,10.668000000000005,3.7189999999999985
12145,8.0729,3.8254999999999995,8.8156,3.317700000000002
12146,10.360800000000001,4.3318,11.395200000000003,3.1938999999999993
12147,11.3608,4.159999999999999,11.253799999999998,3.2988999999999993
12148,9.858800000000002,4.145799999999998,8.945500000000003,3.7737999999999996
12149,8.9659,4.075900000000001,9.348200000000002,3.006199999999999
12150,7.484200000000002,3.7278999999999978,9.0656,3.1398000000000015
12151,12.590600000000004,4.346699999999998,10.448200000000002,3.1382
12152,7.5708,3.845299999999999,9.726400000000002,3.0569000000000015
12153,10.080200000000001,4.448499999999998,9.261100000000006,2.910800000000001
12154,11.1777,4.208199999999999,10.554299999999998,2.9682999999999997
12155,6.424100000000002,4.1072,8.582400000000002,3.565299999999998
12156,8.0613,3.811400000000002,7.5379000000000005,2.0023999999999997
12157,10.0871,4.209899999999999,9.724200000000002,3.4955999999999987
12158,9.612900000000003,4.108800000000001,9.106700000000002,2.944000000000001
12159,7.262199999999999,3.862300000000002,8.680299999999999,2.4196999999999993
12160,7.375400000000001,4.117299999999998,10.657800000000002,3.1309000000000005
12161,9.477699999999997,4.0310999999999995,8.0113,3.431800000000001
12162,8.514000000000001,4.148,8.766700000000002,2.7506999999999993
12163,8.423899999999998,4.435299999999999,9.479099999999999,3.137399999999999
12164,5.040799999999999,3.5568,8.904199999999998,2.8568000000000007
12165,8.400400000000003,3.916300000000001,8.543200000000002,3.137100000000001
12166,9.496599999999997,4.209100000000001,8.720500000000001,2.9974000000000003
12167,8.176900000000003,3.9826999999999986,9.426899999999996,2.7453000000000003
12168,6.7561,3.704000000000001,8.3705,3.0100000000000025
12169,5.974100000000001,3.6777,8.045300000000003,3.2669
12170,8.949600000000002,3.9234999999999998,8.7504,2.9709000000000008
12171,10.874899999999995,4.149999999999999,10.719399999999998,3.976199999999999
12172,8.3227,4.196100000000002,9.1024,2.8859000000000004
12173,6.252300000000003,3.7264999999999993,8.9053,2.3399000000000005
12174,7.250699999999998,4.070699999999999,9.963200000000002,2.4563
12175,7.352599999999999,3.795300000000001,8.194400000000002,2.704799999999999
12176,8.866699999999998,4.2316,8.781400000000001,2.688400000000001
12177,7.155700000000004,4.1523,8.363800000000003,3.0793999999999984
12178,11.358100000000004,4.299400000000002,9.918100000000003,3.7316
12179,8.322899999999999,3.9476000000000018,9.254300000000004,3.530100000000001
12180,9.035999999999998,4.329400000000001,9.421000000000003,3.509300000000002
12181,8.462599999999998,3.978000000000002,9.006099999999998,3.209199999999999
12182,4.8511000000000015,3.748299999999999,7.995699999999999,2.3543999999999996
12183,7.894400000000004,3.644500000000001,9.683300000000004,2.3184000000000005
12184,7.467400000000001,3.762499999999999,8.846700000000002,3.4902000000000015
12185,7.203500000000003,3.8120999999999987,9.118000000000004,3.0111000000000017
12186,8.000600000000002,4.054500000000001,8.911700000000002,3.1896000000000013
12187,4.611700000000003,3.862399999999998,8.109399999999999,3.2934000000000014
12188,8.045099999999996,3.9643000000000024,8.898799999999998,3.3780999999999977
12189,9.157900000000001,3.9345000000000017,8.8391,2.9456000000000007
12190,9.954700000000003,4.030799999999999,9.500900000000005,3.291099999999999
12191,9.820100000000002,4.332,9.4908,3.4412999999999996
12192,7.2692000000000005,3.9547,8.757900000000003,3.4658999999999973
12193,5.5741,3.8517999999999986,9.369100000000001,2.5439000000000003
12194,9.497299999999997,4.3013,8.802699999999998,3.3248999999999977
12195,10.023500000000002,4.133900000000003,11.048699999999997,3.0295
12196,7.637700000000002,4.115500000000003,9.197800000000003,2.9958
12197,7.035799999999998,3.761899999999997,8.3773,2.604600000000001
12198,9.234599999999999,4.2482999999999995,9.444900000000006,2.900700000000001
12199,8.356000000000003,4.362700000000001,9.324000000000003,2.7708999999999997
12200,9.546999999999997,4.415499999999998,8.849099999999998,3.3960999999999997
12201,9.033499999999998,3.9816000000000007,8.847200000000003,3.541400000000002
12202,7.806500000000003,4.298099999999998,9.329300000000003,2.672999999999999
12203,6.157399999999999,3.988399999999998,9.004,3.0959999999999996
12204,2.9947000000000004,3.756699999999999,7.694199999999999,2.4992
12205,7.485000000000001,3.859300000000002,9.750100000000009,2.4519
12206,8.968499999999999,4.4262,8.502999999999997,3.0235999999999996
12207,4.7600999999999996,3.5758000000000028,8.098200000000002,2.9325999999999994
12208,7.196199999999997,3.8724000000000003,8.783500000000002,3.0857
12209,8.506999999999996,4.0019,9.329500000000001,3.265799999999999
12210,8.211,4.179600000000001,10.639700000000003,3.0805000000000007
12211,5.694299999999999,4.007000000000001,7.925899999999995,3.0393999999999988
12212,6.109700000000001,3.8831000000000007,10.0026,3.3680000000000008
12213,9.055399999999999,3.7367000000000004,8.910000000000002,3.4967999999999995
12214,9.0386,4.2193999999999985,9.0354,3.171100000000001
12215,8.475099999999996,4.2857,8.005,3.3173000000000012
12216,7.880200000000001,4.017200000000001,9.103800000000009,3.328400000000002
12217,7.626899999999999,4.069000000000002,9.3936,3.6769000000000016
12218,7.202699999999998,3.5888,8.107100000000003,2.8366000000000016
12219,8.185100000000002,4.0470000000000015,9.592000000000004,2.5310000000000006
12220,10.056899999999999,4.439800000000001,9.3122,2.9506
12221,9.598300000000004,4.573400000000003,10.046599999999996,3.7518000000000002
12222,8.007200000000001,4.0775000000000015,9.860800000000003,2.629699999999998
12223,6.331200000000001,3.7315000000000014,7.816899999999997,3.0435000000000003
12224,11.90390000000001,4.149699999999998,10.335700000000001,3.0427999999999993
12225,5.8704,3.819399999999999,7.5722000000000005,2.7603999999999997
12226,4.409199999999999,3.4997000000000007,6.150899999999999,2.3460000000000005
12227,9.419499999999998,4.3326,10.328700000000001,3.7259999999999986
12228,7.839700000000002,3.9099999999999984,9.100999999999996,3.341100000000001
12229,6.0548000000000055,4.0314000000000005,9.618200000000003,2.6649000000000003
12230,8.4225,4.021600000000001,8.922300000000002,3.0632
12231,8.131899999999996,4.136499999999999,10.501700000000003,3.165099999999999
12232,9.551000000000005,4.2127,10.338099999999995,3.160000000000001
12233,7.105999999999999,3.8106999999999998,7.408499999999996,3.338200000000001
12234,8.872200000000003,4.250000000000001,9.6248,3.142400000000001
12235,6.517400000000002,3.7926000000000006,8.551900000000002,2.6338999999999997
12236,9.342299999999996,4.087499999999999,9.7521,3.011100000000001
12237,3.9461000000000013,3.7238000000000007,7.290200000000003,2.8630999999999993
12238,9.8498,4.3938,9.940799999999998,3.0863
12239,7.321999999999999,3.8116000000000008,10.393000000000002,2.4939999999999984
12240,8.197100000000004,3.844499999999999,8.298800000000004,2.533000000000001
12241,8.326100000000004,4.2025,9.054100000000004,2.4505
12242,7.070499999999998,3.918800000000001,7.490999999999998,3.033300000000001
12243,8.031600000000003,3.919900000000001,7.887399999999999,3.4899
12244,8.530299999999997,4.133999999999999,9.558699999999998,3.669799999999999
12245,10.393899999999999,4.2147,10.034200000000006,3.3120999999999987
12246,8.888299999999997,4.249200000000001,9.233799999999999,3.1909000000000005
12247,8.380999999999998,4.129600000000001,8.576400000000003,3.2688999999999986
12248,9.397100000000004,4.1235,9.895000000000005,2.920699999999999
12249,5.007300000000001,3.737899999999998,8.371499999999996,2.7601
12250,8.326800000000002,3.9445000000000023,8.318899999999996,2.894000000000001
12251,9.116299999999999,4.248900000000001,9.206000000000001,3.2103000000000015
12252,8.736600000000005,4.0886000000000005,9.7021,3.0976
12253,8.240000000000002,4.1902,9.318200000000001,3.172300000000001
12254,7.812599999999999,4.067100000000001,9.068799999999998,3.7919000000000005
12255,9.819199999999997,3.9697999999999998,6.326900000000002,3.9064000000000005
12256,8.556000000000001,4.022599999999999,8.9936,3.3006999999999995
12257,7.580299999999998,3.834900000000001,8.121799999999997,2.9208
12258,8.400599999999999,4.1008,8.784300000000002,3.8050000000000006
12259,7.1155,3.8880000000000026,7.224700000000002,3.0555000000000003
12260,5.852400000000002,3.894399999999998,7.862600000000001,1.6611000000000005
12261,9.177600000000002,4.275800000000003,7.9205000000000005,3.1340999999999997
12262,6.475199999999998,3.834099999999999,9.199400000000002,2.4711999999999996
12263,8.6028,4.004100000000003,10.044500000000003,3.4676000000000005
12264,9.347,3.9726000000000012,10.216500000000007,3.0402999999999984
12265,8.899700000000001,3.719800000000001,9.760599999999997,3.0345999999999997
12266,3.0706999999999987,3.3018,7.7783000000000015,2.2875000000000005
12267,10.575700000000005,4.1903,10.009299999999998,3.082700000000001
12268,8.319400000000002,3.9233000000000002,9.298900000000001,3.0778999999999996
12269,6.086900000000002,3.9416000000000007,7.928499999999996,2.8283999999999994
12270,3.7830999999999992,3.7173000000000003,8.925900000000002,2.8602000000000007
12271,9.722700000000001,4.1532000000000036,9.6026,3.5529
12272,8.540399999999998,4.159300000000003,9.339500000000001,3.2613000000000003
12273,8.997200000000001,4.2583,8.3414,3.3754999999999997
12274,8.2705,3.789400000000002,8.055899999999998,2.997
12275,8.461200000000005,4.191900000000002,9.6977,3.758300000000002
12276,11.022700000000004,4.451100000000002,9.873899999999994,3.4652999999999987
12277,7.4119,3.9243000000000006,9.208999999999998,3.299799999999999
12278,7.311699999999999,4.301200000000001,9.9247,3.1346000000000003
12279,7.959800000000001,3.8018999999999976,9.193500000000002,2.8683000000000005
12280,9.588499999999996,4.3687,9.700300000000004,3.3646999999999996
12281,10.849199999999996,4.135199999999999,10.026900000000005,3.168200000000001
12282,7.8031000000000015,3.880999999999999,8.662800000000002,2.9597999999999995
12283,9.048199999999998,4.3717,10.343499999999997,3.2456000000000005
12284,6.560900000000003,3.812700000000001,9.058000000000003,2.3802000000000003
12285,6.173899999999999,3.6638,8.6432,2.8193999999999995
12286,9.0284,4.2567,8.478399999999999,3.2228000000000008
12287,6.248699999999999,3.805500000000001,8.0211,3.0300999999999987
12288,10.690999999999995,4.4366,10.441800000000006,3.486099999999999
12289,8.3166,4.044600000000001,9.848600000000003,3.1066999999999982
12290,9.728299999999997,4.2334,8.326199999999998,3.208300000000001
12291,8.657499999999999,4.159800000000001,9.891699999999997,3.066800000000001
12292,11.073799999999999,4.721299999999999,10.917700000000002,3.6398
12293,9.241300000000003,4.0239,10.0637,2.9109000000000007
12294,8.707900000000004,4.321400000000001,9.632900000000001,3.082399999999999
12295,10.206399999999997,4.2808,7.9267,3.5163999999999986
12296,7.472799999999998,3.916499999999998,7.0394000000000005,3.5010999999999997
12297,4.2024,3.499599999999999,8.384599999999999,3.6679999999999997
12298,6.721100000000003,3.6857000000000006,8.441500000000001,3.6474000000000006
12299,6.6009999999999955,4.0150999999999994,8.872,2.7705
12300,7.935800000000001,3.8840000000000003,8.941,2.995200000000001
12301,6.5822,3.845200000000001,8.207299999999996,3.156
12302,7.3173,3.5479000000000003,8.055099999999996,2.890999999999999
12303,7.025999999999998,4.2589,9.5841,2.2361
12304,8.6236,4.103700000000004,9.430100000000005,3.3266000000000018
12305,9.801899999999996,4.1637,8.570900000000002,2.9861
12306,8.637999999999995,3.7982999999999993,8.4383,3.5712000000000006
12307,10.875599999999999,4.2715,8.386899999999999,3.0884000000000005
12308,8.881499999999996,4.183000000000001,8.384799999999998,3.1825999999999963
12309,4.6560999999999995,3.7753999999999985,8.114099999999999,3.521600000000002
12310,8.3983,4.143799999999999,9.415199999999997,3.3056000000000023
12311,4.2346,3.4021999999999974,7.1781999999999995,2.7368000000000006
12312,9.332199999999998,4.386099999999998,9.8738,3.061900000000001
12313,7.319299999999999,3.6574999999999984,8.358199999999997,3.1364999999999994
12314,7.403199999999999,3.5121,9.5739,2.6449999999999996
12315,8.8374,3.972700000000001,6.8332,3.7848999999999995
12316,8.888900000000005,4.006100000000002,8.686599999999999,3.3293
12317,8.197600000000001,4.243799999999999,9.998199999999999,2.5468
12318,8.359300000000001,4.1156,9.683200000000001,2.6462000000000008
12319,9.817099999999998,4.178799999999999,8.728699999999998,3.606400000000001
12320,3.9356000000000013,3.6893000000000002,8.787599999999996,2.879700000000001
12321,7.590400000000001,4.053500000000001,8.751399999999997,3.2342000000000013
12322,10.852800000000004,4.333500000000001,9.589899999999998,3.9009999999999985
12323,8.972899999999997,4.0950000000000015,9.306800000000004,3.185199999999999
12324,7.8488999999999995,4.1389,9.182399999999996,2.9030000000000014
12325,9.7254,4.056700000000001,9.4648,3.2751999999999994
12326,8.1989,4.0672,8.351899999999999,2.9731000000000005
12327,7.377700000000001,3.8108000000000017,8.731199999999998,3.094400000000001
12328,7.161000000000002,3.713199999999999,8.216600000000003,3.3188000000000013
12329,7.678600000000002,4.0493,8.995600000000001,3.0374
12330,9.460099999999997,4.1017,9.1132,3.0885999999999996
12331,9.964000000000002,4.2120999999999995,9.305900000000001,3.409599999999998
12332,6.6506,4.020600000000002,8.555700000000002,2.9446
12333,8.473300000000002,4.0695000000000014,9.863500000000002,3.231399999999999
12334,11.514100000000008,4.3641999999999985,9.348699999999997,3.5242
12335,9.7459,4.5259,9.181199999999999,3.1847
12336,7.206699999999999,3.8360999999999996,9.945199999999996,2.8004000000000007
12337,6.4041,3.960600000000001,8.866299999999997,3.256900000000002
12338,10.661000000000001,4.5012,9.5242,2.9246
12339,3.4582999999999986,3.5625999999999993,9.1011,3.061900000000001
12340,8.0835,4.065099999999998,9.5451,3.102300000000002
12341,7.795699999999999,4.027999999999999,9.020600000000004,3.3033000000000015
12342,7.6003,3.881100000000001,9.688600000000001,3.299
12343,9.6731,4.3088000000000015,9.412,3.525999999999999
12344,8.847499999999998,4.151299999999998,9.548299999999996,2.4806000000000004
